pickup_datetime,dropoff_datetime,trip_distance,fare_amount,pickup_location_id,dropoff_location_id,vendor_id,duracion_minutos,velocidad_mph
2022-09-15 13:58:00+00:00,2022-09-15 14:39:00+00:00,4.03,23.44,65,37,2,41.0,5.897560975609756
2022-09-11 00:25:00+00:00,2022-09-11 00:51:00+00:00,5.52,23.44,198,188,2,26.0,12.738461538461538
2022-09-25 15:51:00+00:00,2022-09-25 16:29:00+00:00,4.12,23.44,97,79,2,38.0,6.5052631578947375
2022-09-10 19:24:00+00:00,2022-09-10 19:50:00+00:00,4.2,23.44,42,161,2,26.0,9.692307692307692
2022-09-06 08:38:00+00:00,2022-09-06 09:08:00+00:00,7.24,28.56,41,31,2,30.0,14.48
2022-09-23 18:00:00+00:00,2022-09-23 18:38:00+00:00,5.78,28.56,189,39,2,38.0,9.126315789473685
2022-09-15 18:03:00+00:00,2022-09-15 18:48:00+00:00,5.7,28.56,41,164,2,45.0,7.6
2022-09-11 19:26:15+00:00,2022-09-11 19:56:42+00:00,9.0,90.0,93,163,1,30.45,17.733990147783253
2022-09-11 19:43:30+00:00,2022-09-11 20:31:14+00:00,15.39,90.0,93,88,2,47.73333333333333,19.344972067039105
2022-09-29 14:49:06+00:00,2022-09-29 16:19:35+00:00,19.7,90.0,157,1,2,90.48333333333332,13.063179222692945
2022-09-12 22:40:54+00:00,2022-09-12 23:11:38+00:00,8.74,90.0,181,124,2,30.73333333333333,17.06290672451193
2022-09-03 23:51:59+00:00,2022-09-04 01:26:09+00:00,28.84,90.0,146,265,2,94.16666666666669,18.375929203539823
2022-09-27 22:19:40+00:00,2022-09-27 22:37:58+00:00,9.9,90.0,93,170,2,18.3,32.459016393442624
2022-09-15 16:24:14+00:00,2022-09-15 17:47:49+00:00,18.32,90.0,116,74,2,83.58333333333333,13.150947158524428
2022-09-19 14:57:28+00:00,2022-09-19 14:57:58+00:00,0.04,90.0,242,185,2,0.5,4.8
2022-09-24 09:23:09+00:00,2022-09-24 11:29:46+00:00,22.07,90.0,95,95,2,126.61666666666666,10.458338817954456
2022-09-03 00:35:20+00:00,2022-09-03 01:01:32+00:00,10.62,90.0,93,234,2,26.2,24.3206106870229
2022-09-01 01:18:37+00:00,2022-09-01 01:37:47+00:00,13.09,90.0,253,45,2,19.166666666666668,40.97739130434782
2022-09-09 22:44:41+00:00,2022-09-09 23:28:44+00:00,10.9,90.0,93,246,2,44.05,14.846765039727584
2022-09-08 03:16:56+00:00,2022-09-08 03:54:17+00:00,16.75,90.0,93,158,2,37.35,26.90763052208835
2022-09-18 18:24:00+00:00,2022-09-18 19:09:00+00:00,19.37,64.4,14,132,2,45.0,25.826666666666668
2022-09-04 00:39:27+00:00,2022-09-04 00:43:24+00:00,0.49,8.08,75,75,2,3.95,7.443037974683543
2022-09-04 20:31:01+00:00,2022-09-04 20:37:38+00:00,0.91,8.08,75,263,2,6.616666666666666,8.251889168765745
2022-09-05 20:49:38+00:00,2022-09-05 20:58:37+00:00,1.64,8.08,166,75,2,8.983333333333333,10.953617810760669
2022-09-16 09:37:00+00:00,2022-09-16 09:44:00+00:00,0.99,8.08,62,61,2,7.0,8.485714285714286
2022-09-22 09:49:00+00:00,2022-09-22 09:56:00+00:00,1.01,8.08,62,61,2,7.0,8.657142857142857
2022-09-26 17:10:00+00:00,2022-09-26 17:15:00+00:00,1.27,8.08,61,61,2,5.0,15.24
2022-09-05 16:59:00+00:00,2022-09-05 17:05:00+00:00,1.52,8.08,74,74,2,6.0,15.2
2022-09-08 10:44:00+00:00,2022-09-08 10:50:00+00:00,1.11,8.08,74,41,2,6.0,11.1
2022-09-15 13:59:00+00:00,2022-09-15 14:09:00+00:00,1.44,8.08,74,24,2,10.0,8.64
2022-09-19 14:15:00+00:00,2022-09-19 14:34:00+00:00,1.19,8.08,17,17,2,19.0,3.7578947368421054
2022-09-22 12:46:00+00:00,2022-09-22 12:55:00+00:00,1.18,8.08,74,75,2,9.0,7.866666666666666
2022-09-23 13:41:00+00:00,2022-09-23 13:45:00+00:00,0.61,8.08,167,47,2,4.0,9.15
2022-09-26 12:54:00+00:00,2022-09-26 12:59:00+00:00,0.86,8.08,41,75,2,5.0,10.32
2022-09-28 13:20:00+00:00,2022-09-28 13:25:00+00:00,0.47,8.08,168,159,2,5.0,5.64
2022-09-28 15:53:00+00:00,2022-09-28 16:05:00+00:00,0.84,8.08,17,217,2,12.0,4.199999999999999
2022-09-10 19:05:00+00:00,2022-09-10 19:16:00+00:00,1.8,13.2,181,40,2,11.0,9.818181818181818
2022-09-23 19:12:00+00:00,2022-09-23 19:29:00+00:00,2.15,13.2,74,24,2,17.0,7.588235294117647
2022-09-26 10:53:00+00:00,2022-09-26 11:10:00+00:00,2.65,13.2,216,197,2,17.0,9.352941176470589
2022-09-15 17:24:34+00:00,2022-09-15 17:37:22+00:00,2.03,13.2,74,42,2,12.8,9.515624999999998
2022-09-22 09:34:00+00:00,2022-09-22 09:50:00+00:00,2.35,13.2,168,116,2,16.0,8.8125
2022-09-20 19:17:00+00:00,2022-09-20 19:36:00+00:00,2.63,13.2,61,256,2,19.0,8.305263157894737
2022-09-11 22:48:00+00:00,2022-09-11 23:04:00+00:00,3.12,13.2,255,224,2,16.0,11.7
2022-09-15 19:57:00+00:00,2022-09-15 20:14:00+00:00,2.63,13.2,61,37,2,17.0,9.28235294117647
2022-09-20 22:38:00+00:00,2022-09-20 22:53:00+00:00,2.31,13.2,74,151,2,15.0,9.24
2022-09-06 11:51:00+00:00,2022-09-06 12:42:00+00:00,7.53,31.86,39,25,2,51.0,8.858823529411765
2022-09-21 08:20:00+00:00,2022-09-21 08:44:00+00:00,2.55,11.38,243,169,2,24.0,6.374999999999999
2022-09-01 16:02:54+00:00,2022-09-01 16:22:08+00:00,3.72,16.5,93,138,2,19.23333333333333,11.604852686308492
2022-09-02 18:56:55+00:00,2022-09-02 19:16:28+00:00,3.97,16.5,33,225,2,19.55,12.184143222506393
2022-09-06 17:12:00+00:00,2022-09-06 17:36:27+00:00,2.86,16.5,93,171,2,24.45,7.0184049079754605
2022-09-08 19:37:53+00:00,2022-09-08 20:02:47+00:00,3.14,16.5,37,61,2,24.9,7.566265060240965
2022-09-09 17:37:43+00:00,2022-09-09 18:00:36+00:00,3.66,16.5,75,116,2,22.883333333333333,9.596504005826658
2022-09-09 19:52:02+00:00,2022-09-09 20:06:08+00:00,5.14,16.5,95,138,2,14.1,21.872340425531917
2022-09-12 17:14:10+00:00,2022-09-12 17:38:22+00:00,3.23,16.5,61,177,2,24.2,8.008264462809917
2022-09-13 18:01:26+00:00,2022-09-13 18:17:27+00:00,4.82,16.5,134,216,2,16.016666666666666,18.056191467221645
2022-09-13 18:37:09+00:00,2022-09-13 18:58:45+00:00,3.79,16.5,166,244,2,21.6,10.527777777777777
2022-09-14 16:44:44+00:00,2022-09-14 17:07:07+00:00,3.74,16.5,92,82,2,22.383333333333333,10.025316455696204
2022-09-15 15:06:33+00:00,2022-09-15 15:28:07+00:00,4.09,16.5,75,244,2,21.566666666666663,11.378670788253476
2022-09-15 19:46:33+00:00,2022-09-15 20:12:05+00:00,2.68,16.5,97,225,2,25.53333333333333,6.297650130548303
2022-09-16 19:23:07+00:00,2022-09-16 19:41:14+00:00,3.98,16.5,74,116,2,18.116666666666667,13.181232750689972
2022-09-20 18:23:46+00:00,2022-09-20 18:43:54+00:00,4.15,16.5,41,243,2,20.133333333333333,12.367549668874174
2022-09-22 17:56:21+00:00,2022-09-22 18:12:38+00:00,4.8,16.5,134,216,2,16.283333333333335,17.686796315250767
2022-09-22 19:38:09+00:00,2022-09-22 19:50:23+00:00,5.47,16.5,130,132,2,12.233333333333333,26.8283378746594
2022-09-23 19:31:45+00:00,2022-09-23 20:00:12+00:00,1.19,16.5,65,25,2,28.45,2.509666080843585
2022-09-26 16:57:07+00:00,2022-09-26 17:13:29+00:00,4.53,16.5,244,151,2,16.366666666666667,16.60692464358452
2022-09-26 18:18:25+00:00,2022-09-26 18:29:20+00:00,5.46,16.5,33,14,2,10.916666666666666,30.009160305343517
2022-09-30 17:37:53+00:00,2022-09-30 17:50:58+00:00,5.21,16.5,130,132,2,13.083333333333334,23.892993630573248
2022-09-07 18:15:00+00:00,2022-09-07 18:37:22+00:00,3.97,16.5,75,170,2,22.366666666666667,10.649776453055145
2022-09-07 19:09:16+00:00,2022-09-07 19:22:35+00:00,5.15,16.5,244,151,2,13.316666666666666,23.204005006257823
2022-09-13 17:30:49+00:00,2022-09-13 17:54:46+00:00,3.2,16.5,43,233,2,23.95,8.01670146137787
2022-09-13 17:51:52+00:00,2022-09-13 18:06:59+00:00,4.77,16.5,244,238,2,15.116666666666667,18.932745314222707
2022-09-14 19:14:31+00:00,2022-09-14 19:28:38+00:00,4.8,16.5,244,238,1,14.116666666666667,20.401416765053128
2022-09-19 16:16:29+00:00,2022-09-19 16:41:11+00:00,2.64,16.5,75,163,2,24.7,6.412955465587045
2022-09-19 19:22:24+00:00,2022-09-19 19:43:49+00:00,3.7,16.5,75,48,2,21.416666666666668,10.365758754863814
2022-09-21 16:57:46+00:00,2022-09-21 17:20:56+00:00,3.34,16.5,152,236,2,23.166666666666668,8.650359712230214
2022-09-22 18:09:47+00:00,2022-09-22 18:25:25+00:00,4.65,16.5,244,238,2,15.633333333333333,17.846481876332625
2022-09-23 18:53:51+00:00,2022-09-23 19:16:18+00:00,3.65,16.5,75,152,2,22.45,9.755011135857462
2022-09-26 16:13:54+00:00,2022-09-26 16:34:50+00:00,3.9,16.5,166,141,2,20.933333333333334,11.178343949044583
2022-09-26 19:27:31+00:00,2022-09-26 19:43:13+00:00,5.17,16.5,75,137,2,15.7,19.75796178343949
2022-09-27 18:56:05+00:00,2022-09-27 19:10:08+00:00,4.92,16.5,244,239,2,14.05,21.010676156583628
2022-09-28 19:43:53+00:00,2022-09-28 19:57:39+00:00,4.87,16.5,244,238,2,13.766666666666667,21.225181598062957
2022-09-01 14:36:26+00:00,2022-09-01 15:02:14+00:00,3.02,16.5,74,244,2,25.8,7.023255813953488
2022-09-06 08:13:04+00:00,2022-09-06 08:35:51+00:00,2.95,16.5,95,130,2,22.78333333333333,7.768836869056328
2022-09-10 19:56:23+00:00,2022-09-10 20:13:32+00:00,4.29,16.5,33,112,2,17.15,15.008746355685131
2022-09-16 15:40:36+00:00,2022-09-16 16:05:30+00:00,2.69,16.5,130,218,2,24.9,6.481927710843373
2022-09-21 07:00:38+00:00,2022-09-21 07:23:19+00:00,3.6,16.5,216,134,2,22.683333333333334,9.522409992652465
2022-09-24 10:22:31+00:00,2022-09-24 10:34:14+00:00,5.29,16.5,95,138,2,11.716666666666669,27.089615931721195
2022-09-24 19:54:22+00:00,2022-09-24 20:11:59+00:00,4.31,16.5,33,112,2,17.616666666666667,14.679280983916744
2022-09-28 14:35:03+00:00,2022-09-28 14:57:59+00:00,3.17,16.5,74,244,2,22.933333333333334,8.29360465116279
2022-09-29 13:01:02+00:00,2022-09-29 13:14:00+00:00,4.79,16.5,130,132,2,12.966666666666669,22.16452442159383
2022-09-01 05:22:23+00:00,2022-09-01 05:36:01+00:00,4.9,16.5,75,244,2,13.633333333333333,21.564792176039123
2022-09-02 20:08:10+00:00,2022-09-02 20:32:10+00:00,3.6,16.5,65,89,1,24.0,9.0
2022-09-24 15:54:45+00:00,2022-09-24 16:15:55+00:00,3.9,16.5,75,50,2,21.166666666666668,11.05511811023622
2022-09-01 08:05:42+00:00,2022-09-01 08:17:52+00:00,4.9,16.5,92,95,2,12.166666666666666,24.16438356164384
2022-09-01 10:44:33+00:00,2022-09-01 11:10:15+00:00,2.5,16.5,40,34,2,25.7,5.836575875486381
2022-09-01 14:33:37+00:00,2022-09-01 14:57:55+00:00,2.5,16.5,82,95,1,24.3,6.172839506172839
2022-09-01 16:03:47+00:00,2022-09-01 16:29:07+00:00,2.13,16.5,75,238,2,25.33333333333333,5.044736842105263
2022-09-01 15:52:02+00:00,2022-09-01 16:17:44+00:00,2.09,16.5,74,74,2,25.7,4.879377431906614
2022-09-02 12:58:23+00:00,2022-09-02 13:17:12+00:00,4.32,16.5,89,181,2,18.816666666666663,13.775022143489815
2022-09-03 11:46:31+00:00,2022-09-03 12:05:30+00:00,4.62,16.5,83,193,2,18.98333333333333,14.602282704126427
2022-09-03 17:40:30+00:00,2022-09-03 18:04:18+00:00,3.41,16.5,97,188,2,23.8,8.596638655462185
2022-09-04 19:26:05+00:00,2022-09-04 19:40:16+00:00,4.97,16.5,14,55,2,14.183333333333334,21.024676850763804
2022-09-06 07:39:36+00:00,2022-09-06 07:58:14+00:00,4.59,16.5,74,243,2,18.633333333333333,14.779964221824688
2022-09-06 14:34:37+00:00,2022-09-06 14:58:10+00:00,3.28,16.5,167,78,2,23.55,8.356687898089172
2022-09-06 15:43:51+00:00,2022-09-06 16:08:21+00:00,2.9,16.5,97,225,2,24.5,7.1020408163265305
2022-09-07 15:37:39+00:00,2022-09-07 16:02:16+00:00,2.91,16.5,75,116,2,24.616666666666667,7.0927555856465805
2022-09-08 11:16:13+00:00,2022-09-08 11:35:22+00:00,4.41,16.5,75,69,2,19.15,13.817232375979112
2022-09-08 12:34:19+00:00,2022-09-08 12:56:19+00:00,3.92,16.5,166,69,2,22.0,10.690909090909091
2022-09-08 14:16:44+00:00,2022-09-08 14:36:54+00:00,3.98,16.5,33,133,2,20.166666666666668,11.841322314049586
2022-09-10 11:20:25+00:00,2022-09-10 11:41:03+00:00,3.73,16.5,95,82,2,20.633333333333333,10.846526655896607
2022-09-10 14:14:51+00:00,2022-09-10 14:36:48+00:00,3.7,16.5,61,91,1,21.95,10.11389521640091
2022-09-10 14:51:11+00:00,2022-09-10 15:13:15+00:00,3.5,16.5,91,61,1,22.066666666666663,9.516616314199396
2022-09-10 15:21:13+00:00,2022-09-10 15:44:13+00:00,3.32,16.5,166,244,2,23.0,8.660869565217391
2022-09-10 15:27:15+00:00,2022-09-10 15:50:02+00:00,3.23,16.5,97,61,2,22.78333333333333,8.506217995610827
2022-09-11 10:54:27+00:00,2022-09-11 11:12:05+00:00,4.1,16.5,65,37,1,17.633333333333333,13.950850661625708
2022-09-11 16:17:02+00:00,2022-09-11 16:38:49+00:00,4.2,16.5,22,55,2,21.78333333333333,11.568477429227238
2022-09-12 09:28:14+00:00,2022-09-12 09:44:21+00:00,4.54,16.5,244,74,2,16.116666666666667,16.901758014477764
2022-09-13 08:26:06+00:00,2022-09-13 08:40:33+00:00,4.66,16.5,75,244,2,14.45,19.34948096885813
2022-09-13 10:29:27+00:00,2022-09-13 10:42:48+00:00,4.84,16.5,74,243,2,13.35,21.752808988764045
2022-09-13 12:43:33+00:00,2022-09-13 13:04:09+00:00,3.31,16.5,244,42,2,20.6,9.640776699029123
2022-09-13 13:49:14+00:00,2022-09-13 14:10:38+00:00,3.9,16.5,75,159,2,21.4,10.934579439252335
2022-09-14 11:31:34+00:00,2022-09-14 11:53:30+00:00,3.87,16.5,130,216,2,21.933333333333334,10.586626139817628
2022-09-14 11:57:14+00:00,2022-09-14 12:18:35+00:00,3.75,16.5,24,119,2,21.35,10.53864168618267
2022-09-15 07:27:57+00:00,2022-09-15 07:45:19+00:00,4.24,16.5,244,41,2,17.366666666666667,14.648752399232244
2022-09-15 14:28:07+00:00,2022-09-15 14:52:37+00:00,2.59,16.5,152,43,2,24.5,6.342857142857143
2022-09-15 15:36:24+00:00,2022-09-15 15:57:16+00:00,3.52,16.5,130,95,2,20.866666666666667,10.121405750798722
2022-09-16 10:05:30+00:00,2022-09-16 10:26:13+00:00,4.17,16.5,74,43,2,20.716666666666665,12.077232502011263
2022-09-16 12:34:05+00:00,2022-09-16 12:52:50+00:00,4.41,16.5,126,74,2,18.75,14.112
2022-09-16 14:32:29+00:00,2022-09-16 14:56:30+00:00,3.22,16.5,74,244,2,24.016666666666666,8.04441360166551
2022-09-17 13:37:05+00:00,2022-09-17 13:58:50+00:00,3.78,16.5,97,255,2,21.75,10.427586206896551
2022-09-17 13:40:28+00:00,2022-09-17 13:59:14+00:00,4.09,16.5,130,216,2,18.766666666666666,13.076376554174068
2022-09-17 13:33:33+00:00,2022-09-17 13:46:02+00:00,5.11,16.5,244,241,2,12.483333333333333,24.560747663551403
2022-09-17 13:18:01+00:00,2022-09-17 13:41:55+00:00,2.5,16.5,42,247,2,23.9,6.276150627615063
2022-09-17 17:25:21+00:00,2022-09-17 17:39:15+00:00,4.63,16.5,243,241,2,13.9,19.98561151079137
2022-09-17 18:29:51+00:00,2022-09-17 18:49:07+00:00,4.26,16.5,75,69,2,19.266666666666666,13.26643598615917
2022-09-17 18:03:06+00:00,2022-09-17 18:23:21+00:00,4.04,16.5,42,235,2,20.25,11.97037037037037
2022-09-17 19:56:06+00:00,2022-09-17 20:15:50+00:00,3.92,16.5,97,255,2,19.73333333333333,11.918918918918918
2022-09-18 13:01:27+00:00,2022-09-18 13:28:07+00:00,2.36,16.5,74,116,2,26.666666666666668,5.31
2022-09-18 13:20:35+00:00,2022-09-18 13:43:14+00:00,3.61,16.5,7,173,2,22.65,9.562913907284768
2022-09-20 08:33:21+00:00,2022-09-20 08:58:41+00:00,3.2,16.5,129,129,2,25.33333333333333,7.578947368421053
2022-09-20 12:46:25+00:00,2022-09-20 13:09:39+00:00,3.07,16.5,74,244,2,23.23333333333333,7.928263988522238
2022-09-20 14:38:48+00:00,2022-09-20 15:05:03+00:00,2.5,16.5,97,66,1,26.25,5.714285714285714
2022-09-20 15:24:30+00:00,2022-09-20 15:48:01+00:00,3.6,16.5,74,120,1,23.516666666666666,9.184975194897236
2022-09-21 10:00:05+00:00,2022-09-21 10:20:02+00:00,3.49,16.5,95,131,2,19.95,10.49624060150376
2022-09-21 07:05:12+00:00,2022-09-21 07:32:23+00:00,3.37,16.5,74,244,2,27.183333333333334,7.438381361128143
2022-09-21 12:50:19+00:00,2022-09-21 13:09:20+00:00,4.2,16.5,196,70,1,19.016666666666666,13.25153374233129
2022-09-21 14:30:17+00:00,2022-09-21 14:52:44+00:00,3.61,16.5,166,244,2,22.45,9.648106904231629
2022-09-23 07:35:09+00:00,2022-09-23 07:51:33+00:00,4.0,16.5,74,243,1,16.4,14.634146341463415
2022-09-23 09:35:22+00:00,2022-09-23 10:03:24+00:00,1.78,16.5,74,75,2,28.03333333333333,3.80975029726516
2022-09-23 14:30:37+00:00,2022-09-23 14:53:16+00:00,2.94,16.5,134,56,2,22.65,7.788079470198675
2022-09-23 14:22:58+00:00,2022-09-23 14:48:43+00:00,2.95,16.5,97,62,2,25.75,6.873786407766991
2022-09-23 15:17:04+00:00,2022-09-23 15:32:57+00:00,4.3,16.5,244,42,2,15.883333333333333,16.243441762854147
2022-09-23 15:23:25+00:00,2022-09-23 15:35:40+00:00,5.22,16.5,130,132,2,12.25,25.567346938775508
2022-09-24 07:52:40+00:00,2022-09-24 08:08:52+00:00,5.07,16.5,41,169,2,16.2,18.777777777777786
2022-09-24 15:54:52+00:00,2022-09-24 16:12:57+00:00,4.38,16.5,82,134,2,18.08333333333333,14.532718894009218
2022-09-25 07:35:07+00:00,2022-09-25 07:44:45+00:00,5.49,16.5,130,132,2,9.633333333333333,34.19377162629758
2022-09-25 09:27:46+00:00,2022-09-25 09:44:44+00:00,4.4,16.5,244,75,1,16.966666666666665,15.559921414538314
2022-09-25 09:50:16+00:00,2022-09-25 10:01:41+00:00,5.14,16.5,244,241,2,11.416666666666666,27.013138686131388
2022-09-25 17:12:50+00:00,2022-09-25 17:36:18+00:00,3.61,16.5,97,36,2,23.466666666666665,9.230113636363637
2022-09-26 11:24:10+00:00,2022-09-26 11:47:07+00:00,3.42,16.5,74,244,2,22.95,8.941176470588236
2022-09-27 08:18:27+00:00,2022-09-27 08:39:41+00:00,3.6,16.5,75,167,1,21.23333333333333,10.172684458398743
2022-09-27 12:42:51+00:00,2022-09-27 13:02:54+00:00,3.87,16.5,130,191,2,20.05,11.581047381546137
2022-09-28 11:32:26+00:00,2022-09-28 11:56:00+00:00,3.13,16.5,41,147,2,23.566666666666663,7.968882602545968
2022-09-28 12:22:07+00:00,2022-09-28 12:43:37+00:00,3.82,16.5,74,244,2,21.5,10.660465116279068
2022-09-29 07:09:49+00:00,2022-09-29 07:35:06+00:00,3.05,16.5,174,47,2,25.28333333333333,7.237969676994066
2022-09-29 09:39:32+00:00,2022-09-29 09:51:54+00:00,5.06,16.5,95,138,2,12.366666666666667,24.549865229110512
2022-09-29 14:22:52+00:00,2022-09-29 14:45:18+00:00,3.75,16.5,33,17,2,22.433333333333334,10.029717682020802
2022-09-30 07:30:56+00:00,2022-09-30 07:55:08+00:00,3.12,16.5,152,75,2,24.2,7.735537190082645
2022-09-30 09:22:36+00:00,2022-09-30 09:48:26+00:00,2.0,16.5,73,92,2,25.83333333333333,4.645161290322581
2022-09-30 11:24:59+00:00,2022-09-30 11:45:18+00:00,4.02,16.5,95,216,2,20.316666666666663,11.87202625102543
2022-09-30 14:11:23+00:00,2022-09-30 14:35:30+00:00,3.01,16.5,74,244,2,24.116666666666667,7.488597097442985
2022-09-16 16:49:58+00:00,2022-09-16 17:15:00+00:00,2.27,16.5,25,190,2,25.03333333333333,5.4407456724367504
