pickup_datetime,dropoff_datetime,trip_distance,fare_amount,pickup_location_id,dropoff_location_id,vendor_id
2022-09-16 16:47:22.000000 UTC,2022-09-16 17:11:06.000000 UTC,3.33,16.5,41,247,2
2022-09-18 08:08:32.000000 UTC,2022-09-18 08:24:18.000000 UTC,4.78,16.5,41,243,2
2022-09-23 18:00:04.000000 UTC,2022-09-23 18:21:18.000000 UTC,3.76,16.5,244,151,2
2022-09-24 12:45:16.000000 UTC,2022-09-24 12:56:26.000000 UTC,5.34,16.5,130,132,2
2022-09-27 12:10:33.000000 UTC,2022-09-27 12:28:41.000000 UTC,4,16.5,74,243,2
2022-09-28 13:06:26.000000 UTC,2022-09-28 13:32:16.000000 UTC,2.85,16.5,193,193,2
2022-09-30 10:48:48.000000 UTC,2022-09-30 11:06:03.000000 UTC,4.78,16.5,41,243,2
2022-09-11 14:02:00.000000 UTC,2022-09-11 14:21:00.000000 UTC,3.14,16.5,62,106,2
2022-09-03 17:33:30.000000 UTC,2022-09-03 17:55:49.000000 UTC,3.8,16.5,74,142,1
2022-09-05 09:50:23.000000 UTC,2022-09-05 10:09:12.000000 UTC,3.88,16.5,260,140,2
2022-09-05 13:57:18.000000 UTC,2022-09-05 14:18:39.000000 UTC,3.93,16.5,166,163,2
2022-09-06 08:03:02.000000 UTC,2022-09-06 08:25:20.000000 UTC,3.95,16.5,74,142,2
2022-09-06 10:46:58.000000 UTC,2022-09-06 11:11:42.000000 UTC,3.23,16.5,74,238,2
2022-09-08 15:28:55.000000 UTC,2022-09-08 15:54:54.000000 UTC,2.59,16.5,75,140,2
2022-09-08 15:42:50.000000 UTC,2022-09-08 16:06:49.000000 UTC,3.22,16.5,43,48,2
2022-09-14 08:52:31.000000 UTC,2022-09-14 09:14:53.000000 UTC,3.37,16.5,41,237,2
2022-09-14 15:35:38.000000 UTC,2022-09-14 16:01:54.000000 UTC,2.04,16.5,75,237,2
2022-09-18 19:01:00.000000 UTC,2022-09-18 19:22:06.000000 UTC,3.86,16.5,74,166,2
2022-09-20 15:32:54.000000 UTC,2022-09-20 15:56:28.000000 UTC,3.21,16.5,74,140,2
2022-09-29 15:30:00.000000 UTC,2022-09-29 15:54:10.000000 UTC,3,16.5,74,238,2
2022-09-21 08:04:01.000000 UTC,2022-09-21 08:30:09.000000 UTC,2.3,16.5,75,43,1
2022-09-08 13:06:54.000000 UTC,2022-09-08 13:32:46.000000 UTC,2.57,16.5,97,17,2
2022-09-22 08:24:48.000000 UTC,2022-09-22 08:39:15.000000 UTC,5.11,16.5,74,7,2
2022-09-08 17:53:55.000000 UTC,2022-09-08 18:17:20.000000 UTC,3.57,16.5,102,157,2
2022-09-03 00:21:32.000000 UTC,2022-09-03 00:38:50.000000 UTC,4.44,16.5,66,37,2
2022-09-03 23:56:36.000000 UTC,2022-09-04 00:13:24.000000 UTC,4.72,16.5,66,37,2
2022-09-03 23:30:36.000000 UTC,2022-09-03 23:45:07.000000 UTC,4.67,16.5,82,256,2
2022-09-04 20:55:11.000000 UTC,2022-09-04 21:07:51.000000 UTC,5.13,16.5,95,131,2
2022-09-04 22:21:20.000000 UTC,2022-09-04 22:41:39.000000 UTC,3.64,16.5,33,37,2
2022-09-08 02:10:14.000000 UTC,2022-09-08 02:28:08.000000 UTC,4.45,16.5,256,106,2
2022-09-10 00:27:28.000000 UTC,2022-09-10 00:47:29.000000 UTC,4.33,16.5,80,188,2
2022-09-10 22:38:51.000000 UTC,2022-09-10 22:56:11.000000 UTC,4.46,16.5,166,243,2
2022-09-11 01:17:50.000000 UTC,2022-09-11 01:31:08.000000 UTC,5.16,16.5,112,33,2
2022-09-11 21:12:58.000000 UTC,2022-09-11 21:36:07.000000 UTC,3.7,16.5,74,244,2
2022-09-11 22:58:27.000000 UTC,2022-09-11 23:12:59.000000 UTC,5.27,16.5,83,256,2
2022-09-12 21:25:54.000000 UTC,2022-09-12 21:37:29.000000 UTC,5.32,16.5,93,260,2
2022-09-17 22:33:56.000000 UTC,2022-09-17 22:51:01.000000 UTC,4.8,16.5,66,112,2
2022-09-19 22:27:00.000000 UTC,2022-09-19 22:41:56.000000 UTC,4.61,16.5,74,243,2
2022-09-20 22:09:26.000000 UTC,2022-09-20 22:21:59.000000 UTC,5.17,16.5,95,131,2
2022-09-22 21:16:11.000000 UTC,2022-09-22 21:40:41.000000 UTC,3.02,16.5,65,188,2
2022-09-23 21:10:11.000000 UTC,2022-09-23 21:30:28.000000 UTC,4.41,16.5,130,191,2
2022-09-23 23:58:18.000000 UTC,2022-09-24 00:16:28.000000 UTC,4.38,16.5,82,70,2
2022-09-24 01:17:56.000000 UTC,2022-09-24 01:35:43.000000 UTC,4.5,16.5,82,129,2
2022-09-26 00:34:19.000000 UTC,2022-09-26 00:56:08.000000 UTC,3.21,16.5,74,244,2
2022-09-26 21:27:21.000000 UTC,2022-09-26 21:39:11.000000 UTC,5.1,16.5,74,243,2
2022-09-26 21:10:24.000000 UTC,2022-09-26 21:30:22.000000 UTC,3.96,16.5,97,61,2
2022-09-29 22:15:41.000000 UTC,2022-09-29 22:29:04.000000 UTC,5.03,16.5,33,80,2
2022-09-01 19:46:09.000000 UTC,2022-09-01 20:01:22.000000 UTC,4.9,16.5,244,238,2
2022-09-04 00:23:47.000000 UTC,2022-09-04 00:42:27.000000 UTC,2.97,16.5,74,186,2
2022-09-04 20:52:56.000000 UTC,2022-09-04 21:12:13.000000 UTC,4.8,16.5,179,137,2
2022-09-04 21:34:17.000000 UTC,2022-09-04 21:53:31.000000 UTC,4.57,16.5,75,234,2
2022-09-10 03:26:34.000000 UTC,2022-09-10 03:42:29.000000 UTC,4.52,16.5,112,79,2
2022-09-10 22:57:05.000000 UTC,2022-09-10 23:17:28.000000 UTC,4.46,16.5,41,162,2
2022-09-11 00:18:17.000000 UTC,2022-09-11 00:39:55.000000 UTC,3.22,16.5,66,148,2
2022-09-11 21:26:56.000000 UTC,2022-09-11 21:49:02.000000 UTC,3.71,16.5,66,79,2
2022-09-13 21:00:20.000000 UTC,2022-09-13 21:20:57.000000 UTC,4.08,16.5,166,141,2
2022-09-14 23:27:34.000000 UTC,2022-09-14 23:42:23.000000 UTC,4.94,16.5,244,238,2
2022-09-16 22:32:13.000000 UTC,2022-09-16 22:55:56.000000 UTC,3.93,16.5,179,233,2
2022-09-19 20:42:39.000000 UTC,2022-09-19 21:02:10.000000 UTC,4.15,16.5,75,170,2
2022-09-20 23:07:47.000000 UTC,2022-09-20 23:27:45.000000 UTC,4.33,16.5,66,90,2
2022-09-22 20:24:59.000000 UTC,2022-09-22 20:46:17.000000 UTC,3.83,16.5,166,141,2
2022-09-23 21:18:19.000000 UTC,2022-09-23 21:33:07.000000 UTC,4.86,16.5,244,238,2
2022-09-24 21:54:51.000000 UTC,2022-09-24 22:16:22.000000 UTC,3.77,16.5,74,142,2
2022-09-27 20:56:23.000000 UTC,2022-09-27 21:09:02.000000 UTC,4.97,16.5,244,239,2
2022-09-08 12:44:10.000000 UTC,2022-09-08 13:07:55.000000 UTC,3.42,16.5,47,244,2
2022-09-08 13:08:29.000000 UTC,2022-09-08 13:31:54.000000 UTC,3,16.5,244,47,2
2022-09-18 18:39:16.000000 UTC,2022-09-18 18:53:09.000000 UTC,5.32,16.5,130,218,2
2022-09-29 10:29:26.000000 UTC,2022-09-29 10:42:51.000000 UTC,5.25,16.5,130,219,2
2022-09-10 12:43:53.000000 UTC,2022-09-10 13:02:24.000000 UTC,4.29,16.5,95,216,2
2022-09-06 00:42:05.000000 UTC,2022-09-06 00:59:46.000000 UTC,4.63,16.5,130,191,2
2022-09-17 04:16:49.000000 UTC,2022-09-17 04:29:50.000000 UTC,4.89,16.5,256,52,2
2022-09-25 22:12:16.000000 UTC,2022-09-25 22:29:19.000000 UTC,4.58,16.5,260,112,2
2022-09-29 11:05:32.000000 UTC,2022-09-29 11:29:55.000000 UTC,3.29,16.5,260,179,2
2022-09-15 09:42:30.000000 UTC,2022-09-15 10:05:00.000000 UTC,4.14,16.5,42,237,2
2022-09-01 17:10:56.000000 UTC,2022-09-01 17:34:50.000000 UTC,3.4,16.5,75,69,2
2022-09-02 12:43:15.000000 UTC,2022-09-02 13:05:30.000000 UTC,3.44,16.5,95,130,2
2022-09-02 17:13:08.000000 UTC,2022-09-02 17:37:11.000000 UTC,3.75,16.5,74,244,2
2022-09-05 19:25:21.000000 UTC,2022-09-05 19:43:23.000000 UTC,4.58,16.5,130,102,2
2022-09-05 19:31:13.000000 UTC,2022-09-05 19:46:13.000000 UTC,4.92,16.5,260,255,2
2022-09-06 16:35:46.000000 UTC,2022-09-06 16:58:34.000000 UTC,3.2,16.5,130,258,2
2022-09-06 18:38:06.000000 UTC,2022-09-06 18:53:50.000000 UTC,5.01,16.5,134,216,2
2022-09-07 17:17:20.000000 UTC,2022-09-07 17:42:10.000000 UTC,2.77,16.5,75,168,2
2022-09-08 19:46:26.000000 UTC,2022-09-08 20:08:29.000000 UTC,3.9,16.5,95,92,2
2022-09-13 13:11:45.000000 UTC,2022-09-13 13:32:57.000000 UTC,4.34,16.5,75,47,2
2022-09-13 16:05:58.000000 UTC,2022-09-13 16:26:34.000000 UTC,4.32,16.5,95,216,2
2022-09-13 16:43:21.000000 UTC,2022-09-13 17:05:42.000000 UTC,3.88,16.5,166,243,2
2022-09-13 18:48:52.000000 UTC,2022-09-13 19:09:04.000000 UTC,4.41,16.5,75,47,2
2022-09-13 19:04:13.000000 UTC,2022-09-13 19:19:13.000000 UTC,5.2,16.5,155,124,1
2022-09-14 17:05:12.000000 UTC,2022-09-14 17:29:50.000000 UTC,2.75,16.5,116,74,2
2022-09-16 16:24:51.000000 UTC,2022-09-16 16:41:25.000000 UTC,4.95,16.5,134,216,2
2022-09-16 17:14:25.000000 UTC,2022-09-16 17:41:57.000000 UTC,1.51,16.5,41,41,2
2022-09-16 19:37:35.000000 UTC,2022-09-16 20:02:07.000000 UTC,3.16,16.5,92,57,2
2022-09-19 16:59:33.000000 UTC,2022-09-19 17:33:42.000000 UTC,4.93,16.5,260,260,2
2022-09-19 17:18:52.000000 UTC,2022-09-19 17:43:15.000000 UTC,3,16.5,75,247,1
2022-09-19 17:58:55.000000 UTC,2022-09-19 18:16:42.000000 UTC,4.36,16.5,130,218,2
2022-09-20 16:28:46.000000 UTC,2022-09-20 16:51:50.000000 UTC,3.7,16.5,95,92,2
2022-09-20 18:31:03.000000 UTC,2022-09-20 18:51:50.000000 UTC,4.16,16.5,260,160,2
2022-09-21 16:16:00.000000 UTC,2022-09-21 16:41:16.000000 UTC,2.77,16.5,74,244,2
2022-09-21 16:28:04.000000 UTC,2022-09-21 16:48:07.000000 UTC,3.96,16.5,130,216,2
2022-09-21 17:21:22.000000 UTC,2022-09-21 17:46:47.000000 UTC,2.49,16.5,244,119,2
2022-09-22 16:08:21.000000 UTC,2022-09-22 16:27:00.000000 UTC,4.53,16.5,134,216,2
2022-09-22 19:10:18.000000 UTC,2022-09-22 19:33:20.000000 UTC,3.3,16.5,65,256,2
2022-09-23 17:48:31.000000 UTC,2022-09-23 18:09:33.000000 UTC,3.86,16.5,260,138,2
2022-09-23 18:15:49.000000 UTC,2022-09-23 18:39:15.000000 UTC,3.67,16.5,82,138,2
2022-09-23 18:42:40.000000 UTC,2022-09-23 19:11:12.000000 UTC,2.12,16.5,173,82,2
2022-09-26 17:57:48.000000 UTC,2022-09-26 18:09:23.000000 UTC,4.93,16.5,11,210,2
2022-09-26 18:25:16.000000 UTC,2022-09-26 18:41:34.000000 UTC,4.92,16.5,95,198,2
2022-09-27 18:16:04.000000 UTC,2022-09-27 18:28:43.000000 UTC,4.95,16.5,74,127,2
2022-09-28 16:40:15.000000 UTC,2022-09-28 17:05:15.000000 UTC,2.5,16.5,42,74,2
2022-09-28 17:43:08.000000 UTC,2022-09-28 17:56:46.000000 UTC,4.81,16.5,196,226,2
2022-09-28 18:15:55.000000 UTC,2022-09-28 18:32:44.000000 UTC,4.53,16.5,244,241,2
2022-09-28 21:36:47.000000 UTC,2022-09-28 21:52:34.000000 UTC,4.72,16.5,196,7,2
2022-09-29 17:03:48.000000 UTC,2022-09-29 17:27:35.000000 UTC,3.2,16.5,65,62,2
2022-09-29 19:55:09.000000 UTC,2022-09-29 20:19:32.000000 UTC,2.78,16.5,166,166,2
2022-09-29 19:40:11.000000 UTC,2022-09-29 20:01:03.000000 UTC,3.63,16.5,244,151,2
2022-09-30 16:38:08.000000 UTC,2022-09-30 17:01:58.000000 UTC,3.28,16.5,75,116,2
2022-09-21 10:01:22.000000 UTC,2022-09-21 10:19:02.000000 UTC,4.3,16.5,74,244,1
2022-09-17 15:26:31.000000 UTC,2022-09-17 15:50:00.000000 UTC,3.41,16.5,74,239,2
2022-09-24 08:48:50.000000 UTC,2022-09-24 09:05:08.000000 UTC,4.63,16.5,95,92,2
2022-09-19 11:35:31.000000 UTC,2022-09-19 11:58:54.000000 UTC,2.86,16.5,74,238,2
2022-09-14 16:28:57.000000 UTC,2022-09-14 16:54:10.000000 UTC,2.99,16.5,65,62,2
2022-09-23 11:54:17.000000 UTC,2022-09-23 12:19:35.000000 UTC,2.53,16.5,25,195,2
2022-09-28 14:52:11.000000 UTC,2022-09-28 15:15:07.000000 UTC,3.33,16.5,33,190,2
2022-09-07 21:38:12.000000 UTC,2022-09-07 21:55:56.000000 UTC,4.27,16.5,66,80,2
2022-09-02 00:43:20.000000 UTC,2022-09-02 00:59:20.000000 UTC,4.91,16.5,264,264,2
2022-09-02 13:45:17.000000 UTC,2022-09-02 14:03:57.000000 UTC,4.57,16.5,75,137,2
2022-09-05 20:14:12.000000 UTC,2022-09-05 20:34:04.000000 UTC,4.39,16.5,260,112,2
2022-09-11 01:39:52.000000 UTC,2022-09-11 01:55:42.000000 UTC,4.47,16.5,112,65,2
2022-09-14 21:20:57.000000 UTC,2022-09-14 21:34:53.000000 UTC,5,16.5,93,7,2
2022-09-25 00:36:10.000000 UTC,2022-09-25 00:55:54.000000 UTC,4.41,16.5,130,191,2
2022-09-21 16:48:15.000000 UTC,2022-09-21 17:13:20.000000 UTC,3.14,16.5,75,143,2
2022-09-29 17:44:35.000000 UTC,2022-09-29 18:06:38.000000 UTC,3.78,16.5,41,142,2
2022-09-30 17:51:49.000000 UTC,2022-09-30 18:05:53.000000 UTC,4.82,16.5,244,238,2
2022-09-07 17:49:04.000000 UTC,2022-09-07 18:13:46.000000 UTC,2.98,16.5,43,161,2
2022-09-28 23:32:17.000000 UTC,2022-09-28 23:43:49.000000 UTC,5.44,16.5,244,143,2
2022-09-01 08:25:13.000000 UTC,2022-09-01 08:48:35.000000 UTC,3.49,16.5,41,162,2
2022-09-04 12:02:42.000000 UTC,2022-09-04 12:19:49.000000 UTC,4.45,16.5,42,163,2
2022-09-04 11:53:15.000000 UTC,2022-09-04 12:14:06.000000 UTC,4.2,16.5,42,237,2
2022-09-05 01:30:20.000000 UTC,2022-09-05 01:45:38.000000 UTC,5.14,16.5,74,48,2
2022-09-05 09:20:00.000000 UTC,2022-09-05 09:37:54.000000 UTC,4.69,16.5,7,141,2
2022-09-09 09:43:14.000000 UTC,2022-09-09 10:07:00.000000 UTC,3.08,16.5,74,262,2
2022-09-10 06:43:34.000000 UTC,2022-09-10 06:58:03.000000 UTC,4.7,16.5,75,100,2
2022-09-15 08:39:36.000000 UTC,2022-09-15 09:03:25.000000 UTC,2.96,16.5,41,140,2
2022-09-17 12:50:46.000000 UTC,2022-09-17 13:07:25.000000 UTC,4.39,16.5,244,238,2
2022-09-17 16:21:31.000000 UTC,2022-09-17 16:47:02.000000 UTC,2.52,16.5,236,163,2
2022-09-20 14:57:56.000000 UTC,2022-09-20 15:21:44.000000 UTC,2.84,16.5,166,236,2
2022-09-28 10:18:54.000000 UTC,2022-09-28 10:43:59.000000 UTC,3.07,16.5,41,161,2
2022-09-28 16:54:32.000000 UTC,2022-09-28 17:16:51.000000 UTC,3.5,16.5,74,142,1
2022-09-28 17:51:57.000000 UTC,2022-09-28 18:06:28.000000 UTC,4.9,16.5,244,238,1
2022-09-01 23:31:49.000000 UTC,2022-09-01 23:43:37.000000 UTC,5.66,16.5,66,233,2
2022-09-02 23:56:22.000000 UTC,2022-09-03 00:14:09.000000 UTC,4.63,16.5,112,229,2
2022-09-03 20:26:19.000000 UTC,2022-09-03 20:47:06.000000 UTC,4.14,16.5,116,236,2
2022-09-03 21:54:59.000000 UTC,2022-09-03 22:13:47.000000 UTC,3.7,16.5,41,140,1
2022-09-07 05:26:44.000000 UTC,2022-09-07 05:44:09.000000 UTC,4.7,16.5,166,170,1
2022-09-08 20:17:14.000000 UTC,2022-09-08 20:31:47.000000 UTC,4.87,16.5,244,238,2
2022-09-10 22:18:38.000000 UTC,2022-09-10 22:34:07.000000 UTC,4.8,16.5,41,50,2
2022-09-13 22:01:58.000000 UTC,2022-09-13 22:22:13.000000 UTC,4.1,16.5,52,13,1
2022-09-20 23:26:24.000000 UTC,2022-09-20 23:46:02.000000 UTC,4.3,16.5,75,90,1
2022-09-21 20:14:02.000000 UTC,2022-09-21 20:28:19.000000 UTC,4.6,16.5,244,238,1
2022-09-22 05:45:32.000000 UTC,2022-09-22 06:04:02.000000 UTC,4.72,16.5,75,68,2
2022-09-22 21:25:57.000000 UTC,2022-09-22 21:44:17.000000 UTC,4.56,16.5,41,163,2
2022-09-30 00:48:48.000000 UTC,2022-09-30 01:03:13.000000 UTC,4.69,16.5,244,238,2
2022-09-30 05:40:35.000000 UTC,2022-09-30 06:01:04.000000 UTC,3.95,16.5,7,163,2
2022-09-19 08:28:19.000000 UTC,2022-09-19 08:43:50.000000 UTC,4.85,16.5,74,7,2
2022-09-08 21:49:54.000000 UTC,2022-09-08 22:03:13.000000 UTC,5.1,16.5,244,238,1
2022-09-21 21:55:31.000000 UTC,2022-09-21 22:09:14.000000 UTC,5,16.5,244,238,1
2022-09-25 00:13:44.000000 UTC,2022-09-25 00:26:45.000000 UTC,4.9,16.5,74,170,1
2022-09-29 20:12:55.000000 UTC,2022-09-29 20:35:34.000000 UTC,3.4,16.5,75,170,1
2022-09-06 06:51:56.000000 UTC,2022-09-06 07:06:11.000000 UTC,5.07,16.5,95,138,2
2022-09-13 06:46:54.000000 UTC,2022-09-13 07:13:44.000000 UTC,1.76,16.5,74,75,2
2022-09-16 15:46:36.000000 UTC,2022-09-16 16:08:12.000000 UTC,3.6,16.5,244,41,2
2022-09-21 15:41:17.000000 UTC,2022-09-21 16:01:54.000000 UTC,4.07,16.5,82,138,2
2022-09-22 13:00:16.000000 UTC,2022-09-22 13:25:17.000000 UTC,2.44,16.5,65,190,2
2022-09-25 17:25:51.000000 UTC,2022-09-25 17:43:21.000000 UTC,4.44,16.5,196,28,2
2022-09-30 13:02:01.000000 UTC,2022-09-30 13:24:33.000000 UTC,3.01,16.5,97,89,2
2022-09-30 18:44:59.000000 UTC,2022-09-30 19:07:37.000000 UTC,3.35,16.5,97,231,2
2022-09-03 21:45:11.000000 UTC,2022-09-03 22:07:10.000000 UTC,3.75,16.5,74,239,2
2022-09-02 22:32:41.000000 UTC,2022-09-02 22:46:10.000000 UTC,4.9,16.5,244,238,1
2022-09-05 20:30:13.000000 UTC,2022-09-05 20:42:07.000000 UTC,5.31,16.5,41,143,2
2022-09-17 03:02:04.000000 UTC,2022-09-17 03:18:29.000000 UTC,4.73,16.5,74,48,2
2022-09-23 17:05:09.000000 UTC,2022-09-23 17:25:33.000000 UTC,4.65,16.5,82,138,2
2022-09-25 09:24:35.000000 UTC,2022-09-25 09:43:21.000000 UTC,4.65,16.5,7,142,2
2022-09-28 19:57:19.000000 UTC,2022-09-28 20:21:19.000000 UTC,2.9,16.5,43,164,1
2022-09-08 16:14:14.000000 UTC,2022-09-08 16:40:05.000000 UTC,2.03,16.5,75,141,2
2022-09-16 17:37:11.000000 UTC,2022-09-16 18:00:30.000000 UTC,3.2,16.5,74,239,1
2022-09-28 01:04:52.000000 UTC,2022-09-28 01:17:40.000000 UTC,5.02,16.5,244,151,2
2022-09-02 08:41:02.000000 UTC,2022-09-02 08:52:29.000000 UTC,5.11,16.5,116,50,2
2022-09-02 14:33:34.000000 UTC,2022-09-02 14:55:01.000000 UTC,3.85,16.5,166,163,2
2022-09-07 09:05:13.000000 UTC,2022-09-07 09:28:55.000000 UTC,3.42,16.5,41,161,2
2022-09-07 12:42:56.000000 UTC,2022-09-07 13:07:04.000000 UTC,3.46,16.5,74,239,2
2022-09-08 09:41:05.000000 UTC,2022-09-08 10:06:47.000000 UTC,2.87,16.5,75,162,2
2022-09-08 10:12:54.000000 UTC,2022-09-08 10:37:44.000000 UTC,3.32,16.5,43,162,2
2022-09-10 12:53:51.000000 UTC,2022-09-10 13:16:14.000000 UTC,3.27,16.5,74,239,2
2022-09-13 10:24:09.000000 UTC,2022-09-13 10:49:30.000000 UTC,2.69,16.5,75,161,2
2022-09-14 09:00:04.000000 UTC,2022-09-14 09:23:00.000000 UTC,3.77,16.5,41,230,2
2022-09-15 08:29:08.000000 UTC,2022-09-15 08:42:50.000000 UTC,5.07,16.5,116,50,2
2022-09-18 08:25:36.000000 UTC,2022-09-18 08:38:03.000000 UTC,5.11,16.5,74,162,2
2022-09-20 18:21:56.000000 UTC,2022-09-20 18:48:33.000000 UTC,1.45,16.5,43,43,2
2022-09-21 09:18:40.000000 UTC,2022-09-21 09:41:40.000000 UTC,3.02,16.5,7,229,2
2022-09-21 14:22:06.000000 UTC,2022-09-21 14:46:53.000000 UTC,2.42,16.5,41,236,2
2022-09-22 14:43:17.000000 UTC,2022-09-22 15:09:11.000000 UTC,2.01,16.5,75,43,2
2022-09-22 13:58:19.000000 UTC,2022-09-22 14:22:58.000000 UTC,3.11,16.5,75,239,2
2022-09-23 06:18:16.000000 UTC,2022-09-23 06:36:12.000000 UTC,4.91,16.5,74,68,2
2022-09-23 13:55:37.000000 UTC,2022-09-23 14:19:43.000000 UTC,3.17,16.5,42,239,2
2022-09-23 15:47:58.000000 UTC,2022-09-23 16:10:45.000000 UTC,3.31,16.5,43,48,2
2022-09-28 11:50:07.000000 UTC,2022-09-28 12:14:36.000000 UTC,3.34,16.5,75,140,2
2022-09-29 06:16:51.000000 UTC,2022-09-29 06:28:19.000000 UTC,5.34,16.5,244,238,2
2022-09-13 15:30:11.000000 UTC,2022-09-13 15:53:55.000000 UTC,3.5,16.5,74,244,1
2022-09-22 16:32:45.000000 UTC,2022-09-22 16:59:20.000000 UTC,1.9,16.5,74,152,1
2022-09-06 19:06:30.000000 UTC,2022-09-06 19:24:34.000000 UTC,4.7,16.5,82,130,1
2022-09-12 15:59:21.000000 UTC,2022-09-12 16:24:36.000000 UTC,2.8,16.5,25,188,1
2022-09-12 18:23:53.000000 UTC,2022-09-12 18:45:20.000000 UTC,3.8,16.5,255,146,1
2022-09-12 18:59:36.000000 UTC,2022-09-12 19:17:02.000000 UTC,4.7,16.5,66,4,1
2022-09-29 17:51:22.000000 UTC,2022-09-29 18:11:56.000000 UTC,4.3,16.5,75,137,1
2022-09-30 19:53:45.000000 UTC,2022-09-30 20:15:19.000000 UTC,3.8,16.5,74,140,1
2022-09-04 13:40:26.000000 UTC,2022-09-04 13:55:53.000000 UTC,4.45,16.5,74,223,2
2022-09-30 19:20:29.000000 UTC,2022-09-30 19:38:58.000000 UTC,3.91,16.5,74,223,2
2022-09-03 10:13:08.000000 UTC,2022-09-03 10:32:53.000000 UTC,3.8,16.5,7,140,1
2022-09-12 09:22:57.000000 UTC,2022-09-12 09:41:03.000000 UTC,4,16.5,74,140,1
2022-09-14 09:18:10.000000 UTC,2022-09-14 09:42:55.000000 UTC,3.29,16.5,41,237,2
2022-09-27 10:20:22.000000 UTC,2022-09-27 10:44:42.000000 UTC,2.92,16.5,24,262,2
2022-09-29 15:19:39.000000 UTC,2022-09-29 15:43:03.000000 UTC,3.13,16.5,75,142,2
2022-09-14 12:37:05.000000 UTC,2022-09-14 13:03:12.000000 UTC,2.62,16.5,74,140,2
2022-09-03 17:29:18.000000 UTC,2022-09-03 17:53:58.000000 UTC,2.36,16.5,74,194,2
2022-09-01 16:22:28.000000 UTC,2022-09-01 16:45:05.000000 UTC,3.48,16.5,74,238,2
2022-09-02 08:19:23.000000 UTC,2022-09-02 08:32:21.000000 UTC,5.22,16.5,75,137,2
2022-09-02 16:59:58.000000 UTC,2022-09-02 17:23:03.000000 UTC,3.5,16.5,75,230,2
2022-09-02 17:07:45.000000 UTC,2022-09-02 17:29:07.000000 UTC,3.6,16.5,166,237,1
